ID,Address,Baths,Beds,BuiltInYear,DateOfSale,IsAStudio,LotSize,LotSizeUnit,SalePrice,Size
96048518,"16 Orizaba Ave, San Francisco, CA",6.0,6.0,2010.0,12/9/15,0.0,2613.0,,1.3,4136.0
96048518,"16 Orizaba Ave, San Francisco, CA",6.0,6.0,2010.0,12/9/15,0.0,2613.0,sqft,1.3,4136.0
124426156,"2175 Quesada Ave #V, San Francisco, CA",,,1900.0,12/17/15,,2495.0,,0.22,
124426156,"2175 Quesada Ave #V, San Francisco, CA",,,1900.0,12/17/15,,2495.0,sqft,0.22,
124852113,"501 Noriega St # V, San Francisco, CA",,,1900.0,11/10/15,,3201.0,,0.825,
124852113,"501 Noriega St # V, San Francisco, CA",,,1900.0,11/10/15,,3201.0,sqft,0.825,
124852223,"534 Leland Ave #V, San Francisco, CA",,,1900.0,11/12/15,,2495.0,,0.288,
124852223,"534 Leland Ave #V, San Francisco, CA",,,1900.0,11/12/15,,2495.0,sqft,0.288,
124857832,"298 Bemis St # V, San Francisco, CA",,,1900.0,11/16/15,,2031.0,sqft,1.45,
124857832,"298 Bemis St # V, San Francisco, CA",,,1900.0,11/16/15,,2031.0,,1.45,
124865970,"255 Woodside Ave, San Francisco, CA",,,1900.0,11/16/15,,2.52525252525e-05,,24.9,
125089501,"150 Grand View Ave, San Francisco, CA",,,1900.0,12/14/15,,44.0,sqft,0.0005,
125089501,"150 Grand View Ave, San Francisco, CA",,,1900.0,12/14/15,,44.0,,0.0005,
125090873,"1379 29TH Ave #V, San Francisco, CA",,,,12/17/15,,188.0,sqft,1.18,
125090873,"1379 29TH Ave #V, San Francisco, CA",,,,12/17/15,,188.0,,1.18,
125115962,"1027 Clayton St # V, San Francisco, CA",,,1900.0,12/22/15,,2247.0,sqft,1.21,
125115962,"1027 Clayton St # V, San Francisco, CA",,,1900.0,12/22/15,,2247.0,,1.21,
125156575,"1915 Diamond St, San Francisco, CA",1.0,,1910.0,12/30/15,0.0,4316.0,,1.8,2200.0
125156575,"1915 Diamond St, San Francisco, CA",1.0,,1910.0,12/30/15,0.0,4316.0,sqft,1.8,2200.0
2099976986,"639 35th Ave, San Francisco, CA",6.0,9.0,1900.0,1/21/16,0.0,3005.0,sqft,2.19,2790.0
2099976986,"639 35th Ave, San Francisco, CA",6.0,9.0,1900.0,1/21/16,0.0,3005.0,,2.19,2790.0
2100695464,"532 Lyon St, San Francisco, CA",5.0,5.0,1904.0,11/24/15,0.0,3044.0,sqft,4.5,
2100695464,"532 Lyon St, San Francisco, CA",5.0,5.0,1904.0,11/24/15,0.0,3044.0,,4.5,
2100850402,"1915 Diamond St, San Francisco, CA",3.0,4.0,1910.0,12/29/15,0.0,4356.0,sqft,1.8,2400.0
2100850402,"1915 Diamond St, San Francisco, CA",3.0,4.0,1910.0,12/29/15,0.0,4356.0,,1.8,2400.0
2101156735,"333 Potrero Ave, San Francisco, CA",,,1905.0,1/5/16,1.0,3746.0,,1.14,1776.0
2101156735,"333 Potrero Ave, San Francisco, CA",,,1905.0,1/5/16,1.0,3746.0,sqft,1.14,1776.0
2101169168,"688 Douglass St, San Francisco, CA",,,1908.0,11/10/15,1.0,2495.0,sqft,3.15,3500.0
2101169168,"688 Douglass St, San Francisco, CA",,,1908.0,11/10/15,1.0,2495.0,,3.15,3500.0
2101807538,"2619 Sacramento St, San Francisco, CA",,,1900.0,12/2/15,1.0,2038.0,,2.9,
2101807538,"2619 Sacramento St, San Francisco, CA",,,1900.0,12/2/15,1.0,2038.0,sqft,2.9,
2106229715,"2595 38th Ave, San Francisco, CA",3.0,3.0,1943.0,1/19/16,0.0,1306.0,,1.24,2414.0
2106229715,"2595 38th Ave, San Francisco, CA",3.0,3.0,1943.0,1/19/16,0.0,1306.0,sqft,1.24,2414.0
2128308939,"33 Santa Cruz Ave, San Francisco, CA",3.0,3.0,1976.0,12/10/15,0.0,2299.0,,0.83,1738.0
2128308939,"33 Santa Cruz Ave, San Francisco, CA",3.0,3.0,1976.0,12/10/15,0.0,2299.0,sqft,0.83,1738.0
